threshold,n_pred_pos,tp,fp,fn,tn,binary_f1,macro_f1
0.004741648560400386,54168,2980,51188,28,21824,0.10423954106618162,0.282175429160178
0.004740995275856114,54169,2980,51189,28,21823,0.1042377179635168,0.28216640122689085
0.0047409039997297455,54170,2980,51190,28,21822,0.10423589492462136,0.2821573731543686
0.0047408629374201166,54171,2980,51191,28,21821,0.10423407194949194,0.2821483449426042
0.004740733935694402,54172,2980,51192,28,21820,0.10423224903812522,0.2821393165915905
0.004740093334990297,54173,2980,51193,28,21819,0.10423042619051782,0.28213028810132057
0.00473975219511957,54174,2980,51194,28,21818,0.10422860340666644,0.2821212594717871
0.0047392047958821635,54175,2980,51195,28,21817,0.10422678068656768,0.2821122307029832
0.004738493052803921,54176,2980,51196,28,21816,0.10422495803021824,0.2821032017949016
0.004738445481210179,54177,2980,51197,28,21815,0.10422313543761476,0.28209417274753545
0.0047380123828283174,54178,2980,51198,28,21814,0.10422131290875389,0.28208514356087744
0.004738010313934267,54179,2980,51199,28,21813,0.1042194904436323,0.2820761142349206
0.004737848925414575,54180,2980,51200,28,21812,0.10421766804224662,0.28206708476965786
0.004737412888692017,54181,2980,51201,28,21811,0.10421584570459354,0.2820580551650821
0.004737380067950302,54182,2980,51202,28,21810,0.1042140234306697,0.2820490254211862
0.004737304090286847,54183,2980,51203,28,21809,0.10421220122047176,0.2820399955379631
0.004736987628602593,54184,2980,51204,28,21808,0.10421037907399636,0.28203096551540574
0.004736860053611489,54185,2980,51205,28,21807,0.10420855699124018,0.282021935353507
0.004736647769387116,54186,2980,51206,28,21806,0.10420673497219989,0.28201290505225984
0.004736393615812734,54187,2980,51207,28,21805,0.10420491301687211,0.2820038746116571
0.0047359201562364615,54188,2980,51208,28,21804,0.10420309112525351,0.2819948440316917
0.004735844857977278,54189,2980,51209,28,21803,0.10420126929734078,0.28198581331235667
0.0047354953077596304,54190,2980,51210,28,21802,0.10419944753313053,0.2819767824536448
0.004734653479330779,54191,2980,51211,28,21801,0.10419762583261945,0.2819677514555491
0.0047345897602517496,54192,2980,51212,28,21800,0.1041958041958042,0.28195872031806235
0.00473395367331334,54193,2980,51213,28,21799,0.10419398262268142,0.28194968904117756
0.004733929223935589,54194,2980,51214,28,21798,0.10419216111324779,0.2819406576248877
0.004733255770237395,54195,2980,51215,28,21797,0.10419033966749995,0.2819316260691855
0.0047331807617474065,54196,2980,51216,28,21796,0.10418851828543459,0.28192259437406403
0.0047331521319113334,54197,2980,51217,28,21795,0.10418669696704834,0.28191356253951616
0.004732796116150217,54198,2980,51218,28,21794,0.10418487571233787,0.28190453056553477
0.004732753072767119,54199,2980,51219,28,21793,0.10418305452129985,0.2818954984521128
0.004732391468532283,54200,2980,51220,28,21792,0.10418123339393091,0.2818864661992432
0.004732311417889266,54201,2980,51221,28,21791,0.10417941233022776,0.28187743380691876
0.004732061786184325,54202,2980,51222,28,21790,0.10417759133018703,0.2818684012751325
0.004731562377839653,54203,2980,51223,28,21789,0.10417577039380539,0.28185936860387734
0.004731313448867782,54204,2980,51224,28,21788,0.10417394952107949,0.28185033579314617
0.004731023469536537,54205,2980,51225,28,21787,0.10417212871200601,0.28184130284293185
0.004730930172153041,54206,2980,51226,28,21786,0.10417030796658161,0.2818322697532273
0.004730767607581152,54207,2980,51227,28,21785,0.10416848728480294,0.2818232365240255
0.0047303616037257905,54208,2980,51228,28,21784,0.10416666666666667,0.2818142031553193
0.004730296101706458,54209,2980,51229,28,21783,0.10416484611216946,0.28180516964710167
0.00472994903082888,54210,2980,51230,28,21782,0.10416302562130798,0.2817961359993655
0.004729874208959823,54211,2980,51231,28,21781,0.10416120519407888,0.2817871022121036
0.004729777296382641,54212,2980,51232,28,21780,0.10415938483047886,0.28177806828530905
0.004729735203694586,54213,2980,51233,28,21779,0.10415756453050454,0.28176903421897465
0.004729524100220965,54214,2980,51234,28,21778,0.1041557442941526,0.2817600000130933
0.004729218193366978,54215,2980,51235,28,21777,0.1041539241214197,0.28175096566765795
0.00472876361925938,54216,2980,51236,28,21776,0.10415210401230253,0.28174193118266155
0.004728691949116643,54217,2980,51237,28,21775,0.10415028396679772,0.28173289655809697
0.004728674647189802,54218,2980,51238,28,21774,0.10414846398490196,0.2817238617939571
0.004728407369638589,54219,2980,51239,28,21773,0.10414664406661192,0.28171482689023486
0.004727941094446608,54220,2980,51240,28,21772,0.10414482421192424,0.2817057918469232
0.004727267785901478,54221,2980,51241,28,21771,0.10414300442083559,0.28169675666401495
0.0047272667132700116,54222,2980,51242,28,21770,0.10414118469334266,0.2816877213415031
0.004727177911012798,54223,2980,51243,28,21769,0.10413936502944209,0.2816786858793805
0.004727172040290308,54224,2980,51244,28,21768,0.10413754542913056,0.2816696502776401
0.004727131981883985,54225,2980,51245,28,21767,0.10413572589240473,0.28166061453627483
0.004726872353497837,54226,2980,51246,28,21766,0.10413390641926128,0.2816515786552775
0.00472662740050694,54227,2980,51247,28,21765,0.10413208700969687,0.28164254263464117
0.004726466725487188,54228,2980,51248,28,21764,0.10413026766370816,0.28163350647435864
0.004726217058701564,54229,2980,51249,28,21763,0.10412844838129182,0.2816244701744228
0.004726118018947805,54230,2980,51250,28,21762,0.10412662916244453,0.2816154337348266
0.004726086827875703,54231,2980,51251,28,21761,0.10412481000716295,0.281606397155563
0.004725504328046105,54232,2980,51252,28,21760,0.10412299091544375,0.28159736043662487
0.004725167389531074,54233,2980,51253,28,21759,0.10412117188728359,0.281588323578005
0.004724922062506279,54234,2980,51254,28,21758,0.10411935292267915,0.2815792865796965
0.004724735214094016,54235,2980,51255,28,21757,0.1041175340216271,0.2815702494416922
0.004724559794843132,54236,2980,51256,28,21756,0.1041157151841241,0.2815612121639849
0.00472450353949626,54237,2980,51257,28,21755,0.10411389641016683,0.2815521747465677
0.004724439553215589,54238,2980,51258,28,21754,0.10411207769975195,0.28154313718943336
0.004724339807260418,54239,2980,51259,28,21753,0.10411025905287613,0.2815340994925748
0.0047241642316401405,54240,2980,51260,28,21752,0.10410844046953606,0.281525061655985
0.0047241428710233825,54241,2980,51261,28,21751,0.10410662194972838,0.28151602367965683
0.004723992102451778,54242,2980,51262,28,21750,0.10410480349344978,0.2815069855635832
0.004723239776702196,54243,2980,51263,28,21749,0.10410298510069693,0.281497947307757
0.0047231596757345475,54244,2980,51264,28,21748,0.1041011667714665,0.2814889089121712
0.004723001430716209,54245,2980,51265,28,21747,0.10409934850575515,0.28147987037681865
0.0047228284295963464,54246,2980,51266,28,21746,0.10409753030355957,0.28147083170169224
0.004722815232918881,54247,2980,51267,28,21745,0.10409571216487642,0.2814617928867849
0.004722771325942157,54248,2980,51268,28,21744,0.10409389408970239,0.28145275393208957
0.004722710025495882,54249,2980,51269,28,21743,0.10409207607803413,0.2814437148375991
0.004722696335285796,54250,2980,51270,28,21742,0.10409025812986832,0.28143467560330643
0.00472231654801799,54251,2980,51271,28,21741,0.10408844024520163,0.28142563622920447
0.004722271930895707,54252,2980,51272,28,21740,0.10408662242403073,0.2814165967152861
0.004722173503939501,54253,2980,51273,28,21739,0.10408480466635231,0.28140755706154424
0.004721528687418283,54254,2980,51274,28,21738,0.10408298697216305,0.2813985172679718
0.004721476841203208,54255,2980,51275,28,21737,0.10408116934145958,0.2813894773345617
0.004721125040792288,54256,2980,51276,28,21736,0.10407935177423862,0.28138043726130685
0.0047208594482642365,54257,2980,51277,28,21735,0.10407753427049682,0.28137139704820013
0.004720679866662291,54258,2980,51278,28,21734,0.10407571683023085,0.28136235669523446
0.004719807846261048,54259,2980,51279,28,21733,0.10407389945343741,0.2813533162024027
0.004719754507704514,54260,2980,51280,28,21732,0.10407208214011315,0.2813442755696978
0.0047192124703448,54261,2980,51281,28,21731,0.10407026489025477,0.2813352347971127
0.00471871080386173,54262,2980,51282,28,21730,0.10406844770385891,0.2813261938846402
0.004718667275808123,54263,2980,51283,28,21729,0.10406663058092228,0.2813171528322733
0.004718296807350529,54264,2980,51284,28,21728,0.10406481352144155,0.2813081116400049
0.004718218684523691,54265,2980,51285,28,21727,0.10406299652541337,0.28129907030782786
0.004718209587095293,54266,2980,51286,28,21726,0.10406117959283445,0.2812900288357351
0.004717861399535225,54267,2980,51287,28,21725,0.10405936272370143,0.2812809872237196
0.004717582373459733,54268,2980,51288,28,21724,0.10405754591801103,0.2812719454717741
0.004717558726120615,54269,2980,51289,28,21723,0.1040557291757599,0.2812629035798916
0.0047170014706634095,54270,2980,51290,28,21722,0.10405391249694472,0.28125386154806503
0.004716884732913159,54271,2980,51291,28,21721,0.10405209588156218,0.28124481937628726
0.00471681030415044,54272,2980,51292,28,21720,0.10405027932960893,0.2812357770645512
0.004716761027034966,54273,2980,51293,28,21719,0.10404846284108168,0.28122673461284975
0.004716583754530825,54274,2980,51294,28,21718,0.10404664641597709,0.2812176920211758
0.004716536388121957,54275,2980,51295,28,21717,0.10404483005429185,0.2812086492895223
0.004716374822824978,54276,2980,51296,28,21716,0.10404301375602262,0.28119960641788216
0.00471634313375397,54277,2980,51297,28,21715,0.1040411975211661,0.2811905634062482
0.0047162561421780595,54278,2980,51298,28,21714,0.10403938134971895,0.28118152025461335
0.004716192298613474,54279,2980,51299,28,21713,0.10403756524167787,0.2811724769629706
0.004715959886618224,54280,2980,51300,28,21712,0.10403574919703952,0.28116343353131273
0.0047156744785483845,54281,2980,51301,28,21711,0.1040339332158006,0.2811543899596327
0.0047155891677059785,54282,2980,51302,28,21710,0.10403211729795776,0.2811453462479235
0.004715550604127334,54283,2980,51303,28,21709,0.10403030144350771,0.2811363023961779
0.004715533017046531,54284,2980,51304,28,21708,0.10402848565244711,0.2811272584043888
0.004715203979487754,54285,2980,51305,28,21707,0.10402666992477266,0.2811182142725492
0.004714902840590584,54286,2980,51306,28,21706,0.10402485426048103,0.28110917000065194
0.004714716669138195,54287,2980,51307,28,21705,0.1040230386595689,0.2811001255886899
0.004714460853332874,54288,2980,51308,28,21704,0.10402122312203295,0.2810910810366561
0.004714439464886263,54289,2980,51309,28,21703,0.10401940764786988,0.2810820363445433
0.004714354785207008,54290,2980,51310,28,21702,0.10401759223707634,0.2810729915123445
0.004714116299632619,54291,2980,51311,28,21701,0.10401577688964904,0.28106394654005257
0.004713043377686426,54292,2980,51312,28,21700,0.10401396160558464,0.2810549014276604
0.00471292418905186,54293,2980,51313,28,21699,0.10401214638487985,0.28104585617516087
0.004712473497011391,54294,2980,51314,28,21698,0.10401033122753132,0.28103681078254694
0.004712427799873523,54295,2980,51315,28,21697,0.10400851613353576,0.2810277652498115
0.004712346364411693,54296,2980,51316,28,21696,0.10400670110288986,0.2810187195769474
0.004712262463261654,54297,2980,51317,28,21695,0.10400488613559027,0.28100967376394753
0.004711214349187386,54298,2980,51318,28,21694,0.10400307123163369,0.2810006278108049
0.00471117493147487,54299,2980,51319,28,21693,0.1040012563910168,0.2809915817175123
0.004711094748220723,54300,2980,51320,28,21692,0.1039994416137363,0.28098253548406277
0.004710366356932102,54301,2980,51321,28,21691,0.10399762689978886,0.28097348911044906
0.004710018158193333,54302,2980,51322,28,21690,0.10399581224917118,0.28096444259666414
0.004709602439488577,54303,2980,51323,28,21689,0.10399399766187992,0.28095539594270086
0.004709287177257221,54304,2980,51324,28,21688,0.10399218313791178,0.2809463491485522
0.004709149374748357,54305,2980,51325,28,21687,0.10399036867726345,0.28093730221421104
0.004709032218550654,54306,2980,51326,28,21686,0.1039885542799316,0.28092825513967024
0.00470902555786577,54307,2980,51327,28,21685,0.10398673994591294,0.2809192079249227
0.004709002998569777,54308,2980,51328,28,21684,0.10398492567520413,0.2809101605699614
0.004708925189366341,54309,2980,51329,28,21683,0.10398311146780187,0.28090111307477905
0.0047087738520788965,54310,2980,51330,28,21682,0.10398129732370286,0.2808920654393688
0.004708566211234165,54311,2980,51331,28,21681,0.10397948324290375,0.2808830176637234
0.004708549805865903,54312,2980,51332,28,21680,0.10397766922540126,0.2808739697478358
0.004708409196836758,54313,2980,51333,28,21679,0.10397585527119206,0.2808649216916988
0.004708235952282715,54314,2980,51334,28,21678,0.10397404138027284,0.28085587349530544
0.004708015765451337,54315,2980,51335,28,21677,0.1039722275526403,0.28084682515864856
0.004707923627601615,54316,2980,51336,28,21676,0.10397041378829111,0.28083777668172105
0.004707890603971244,54317,2980,51337,28,21675,0.10396860008722197,0.2808287280645158
0.004707801410992822,54318,2980,51338,28,21674,0.10396678644942958,0.2808196793070258
0.0047073187478370825,54319,2980,51339,28,21673,0.1039649728749106,0.28081063040924376
0.004707305574159982,54320,2980,51340,28,21672,0.10396315936366174,0.28080158137116273
0.004707138539498159,54321,2980,51341,28,21671,0.10396134591567967,0.28079253219277556
0.004706803736352519,54322,2980,51342,28,21670,0.1039595325309611,0.28078348287407523
0.004706495402899641,54323,2980,51343,28,21669,0.10395771920950271,0.2807744334150545
0.0047063588263371505,54324,2980,51344,28,21668,0.10395590595130119,0.28076538381570637
0.0047062083937129545,54325,2980,51345,28,21667,0.10395409275635323,0.2807563340760237
0.004706094552270196,54326,2980,51346,28,21666,0.10395227962465553,0.28074728419599937
0.004705894137111902,54327,2980,51347,28,21665,0.10395046655620477,0.28073823417562627
0.004705869471057349,54328,2980,51348,28,21664,0.10394865355099762,0.2807291840148973
0.004705750069783818,54329,2980,51349,28,21663,0.10394684060903082,0.2807201337138055
0.004705734203671647,54330,2980,51350,28,21662,0.10394502773030102,0.2807110832723436
0.004705590636817427,54331,2980,51351,28,21661,0.10394321491480493,0.28070203269050453
0.004705448102070662,54332,2980,51352,28,21660,0.10394140216253923,0.28069298196828124
0.0047052259239392024,54333,2980,51353,28,21659,0.10393958947350064,0.2806839311056666
0.0047050395165804506,54334,2980,51354,28,21658,0.10393777684768582,0.28067488010265346
0.004705035566816605,54335,2980,51355,28,21657,0.10393596428509147,0.28066582895923475
0.004704997858962436,54336,2980,51356,28,21656,0.10393415178571429,0.28065677767540337
0.004704761661202633,54337,2980,51357,28,21655,0.10393233934955097,0.28064772625115225
0.004704648796399122,54338,2980,51358,28,21654,0.10393052697659819,0.28063867468647424
0.00470453824620327,54339,2980,51359,28,21653,0.10392871466685268,0.2806296229813623
0.004703674062466096,54340,2980,51360,28,21652,0.10392690242031108,0.28062057113580924
0.0047033071453630995,54341,2980,51361,28,21651,0.10392509023697014,0.280611519149808
0.004703211216318743,54342,2980,51362,28,21650,0.1039232781168265,0.28060246702335145
0.004702534584843564,54343,2980,51363,28,21649,0.1039214660598769,0.2805934147564325
0.004702340908018809,54344,2980,51364,28,21648,0.10391965406611801,0.2805843623490441
0.004702224680605693,54345,2980,51365,28,21647,0.10391784213554653,0.2805753098011791
0.004702211077392722,54346,2980,51366,28,21646,0.10391603026815915,0.2805662571128304
0.004702054542229297,54347,2980,51367,28,21645,0.10391421846395257,0.28055720428399084
0.004701950912166933,54348,2980,51368,28,21644,0.1039124067229235,0.28054815131465344
0.0047018990982569805,54349,2980,51369,28,21643,0.10391059504506861,0.28053909820481093
0.004701339401098181,54350,2980,51370,28,21642,0.10390878343038461,0.2805300449544564
0.004701273548128736,54351,2980,51371,28,21641,0.10390697187886819,0.28052099156358257
0.004701173735438036,54352,2980,51372,28,21640,0.10390516039051603,0.2805119380321824
0.00470107339843601,54353,2980,51373,28,21639,0.10390334896532487,0.2805028843602488
0.004701058105489415,54354,2980,51374,28,21638,0.10390153760329138,0.28049383054777466
0.004701050514415951,54355,2980,51375,28,21637,0.10389972630441226,0.2804847765947529
0.004700991990941087,54356,2980,51376,28,21636,0.10389791506868419,0.28047572250117636
0.004700665833318335,54357,2980,51377,28,21635,0.1038961038961039,0.280466668267038
0.004700614211620538,54358,2980,51378,28,21634,0.10389429278666806,0.2804576138923306
0.004700611089996969,54359,2980,51379,28,21633,0.10389248174037338,0.28044855937704716
0.004700329545307614,54360,2980,51380,28,21632,0.10389067075721657,0.2804395047211805
0.0047002688124020125,54361,2980,51381,28,21631,0.1038888598371943,0.2804304499247236
0.004699976758913348,54362,2980,51382,28,21630,0.10388704898030329,0.2804213949876693
0.004699816006125382,54363,2980,51383,28,21629,0.10388523818654023,0.2804123399100106
0.004699718611900411,54364,2980,51384,28,21628,0.10388342745590183,0.28040328469174014
0.0046994192875184915,54365,2980,51385,28,21627,0.10388161678838478,0.2803942293328511
0.004699361273575408,54366,2980,51386,28,21626,0.10387980618398578,0.2803851738333361
0.004698877049384369,54367,2980,51387,28,21625,0.10387799564270153,0.2803761181931883
0.004698659062333919,54368,2980,51388,28,21624,0.10387618516452872,0.2803670624124004
0.0046984703653053005,54369,2980,51389,28,21623,0.10387437474946407,0.28035800649096543
0.004698305572604963,54370,2980,51390,28,21622,0.10387256439750427,0.28034895042887614
0.004698276143675469,54371,2980,51391,28,21621,0.10387075410864602,0.28033989422612554
0.004698255339806948,54372,2980,51392,28,21620,0.10386894388288602,0.28033083788270646
0.004696246976826244,54373,2980,51393,28,21619,0.10386713372022098,0.28032178139861186
0.004695703260759337,54374,2980,51394,28,21618,0.10386532362064758,0.2803127247738345
0.004695236532447722,54375,2980,51395,28,21617,0.10386351358416256,0.2803036680083674
0.004694884946928225,54376,2980,51396,28,21616,0.10386170361076258,0.28029461110220344
0.00469458162481273,54377,2980,51397,28,21615,0.10385989370044436,0.2802855540553355
0.004694464742588138,54378,2980,51398,28,21614,0.10385808385320461,0.2802764968677564
0.004694358934112095,54379,2980,51399,28,21613,0.10385627406904002,0.2802674395394591
0.004694268659606799,54380,2980,51400,28,21612,0.1038544643479473,0.28025838207043646
0.004694177432917064,54381,2980,51401,28,21611,0.10385265468992316,0.2802493244606814
0.004694019151260515,54382,2980,51402,28,21610,0.10385084509496428,0.28024026671018687
0.00469358384265311,54383,2980,51403,28,21609,0.10384903556306738,0.2802312088189456
0.004693326307733083,54384,2980,51404,28,21608,0.10384722609422917,0.2802221507869506
0.004693239598233559,54385,2980,51405,28,21607,0.10384541668844632,0.28021309261419475
0.004693118845054139,54386,2980,51406,28,21606,0.10384360734571559,0.2802040343006709
0.004692818506445528,54387,2980,51407,28,21605,0.10384179806603362,0.280194975846372
0.00469254355627553,54388,2980,51408,28,21604,0.10383998884939717,0.2801859172512909
0.004692412385953382,54389,2980,51409,28,21603,0.10383817969580292,0.28017685851542046
0.004691358035881513,54390,2980,51410,28,21602,0.10383637060524757,0.2801677996387536
0.0046910766968517184,54391,2980,51411,28,21601,0.10383456157772783,0.28015874062128326
0.004691058802676164,54392,2980,51412,28,21600,0.10383275261324042,0.2801496814630023
0.0046905573450971485,54393,2980,51413,28,21599,0.10383094371178203,0.28014062216390356
0.004690489982516978,54394,2980,51414,28,21598,0.10382913487334935,0.28013156272398
0.004690454454289897,54395,2980,51415,28,21597,0.10382732609793913,0.28012250314322445
0.0046901170591357386,54396,2980,51416,28,21596,0.10382551738554804,0.28011344342162986
0.004688950952575966,54397,2980,51417,28,21595,0.1038237087361728,0.2801043835591891
0.004688926791951244,54398,2980,51418,28,21594,0.10382190014981013,0.28009532355589495
0.004688853375988032,54399,2980,51419,28,21593,0.10382009162645671,0.2800862634117405
0.004688618509254196,54400,2980,51420,28,21592,0.10381828316610925,0.28007720312671847
0.004688493221916661,54401,2980,51421,28,21591,0.10381647476876447,0.28006814270082186
0.004688284772753503,54402,2980,51422,28,21590,0.10381466643441908,0.2800590821340435
0.004687916772734271,54403,2980,51423,28,21589,0.1038128581630698,0.28005002142637636
0.0046879151547637495,54404,2980,51424,28,21588,0.1038110499547133,0.28004096057781314
0.004687893295004302,54405,2980,51425,28,21587,0.10380924180934631,0.28003189958834696
0.004687779345897708,54406,2980,51426,28,21586,0.10380743372696555,0.28002283845797055
0.00468774933956959,54407,2980,51427,28,21585,0.10380562570756771,0.28001377718667686
0.004687717264095429,54408,2980,51428,28,21584,0.10380381775114951,0.2800047157744588
0.004687544130799413,54409,2980,51429,28,21583,0.10380200985770764,0.2799956542213091
0.004687413140907252,54410,2980,51430,28,21582,0.10380020202723884,0.2799865925272209
0.0046872632383966354,54411,2980,51431,28,21581,0.1037983942597398,0.2799775306921869
0.0046872348119188206,54412,2980,51432,28,21580,0.10379658655520725,0.2799684687162001
0.004686185707993621,54413,2980,51433,28,21579,0.10379477891363786,0.27995940659925334
0.004686127622423663,54414,2980,51434,28,21578,0.10379297133502839,0.2799503443413395
0.004685920785502776,54415,2980,51435,28,21577,0.10379116381937552,0.27994128194245144
0.004685815397001575,54416,2980,51436,28,21576,0.10378935636667595,0.27993221940258206
0.004685742223977786,54417,2980,51437,28,21575,0.10378754897692642,0.2799231567217243
0.004685298897279111,54418,2980,51438,28,21574,0.10378574165012364,0.27991409389987104
0.004684846762968428,54419,2980,51439,28,21573,0.1037839343862643,0.27990503093701513
0.004684702921564736,54420,2980,51440,28,21572,0.10378212718534513,0.27989596783314946
0.004684034437992249,54421,2980,51441,28,21571,0.10378032004736283,0.2798869045882669
0.004683927254832885,54422,2980,51442,28,21570,0.10377851297231412,0.2798778412023604
0.0046836810444652694,54423,2980,51443,28,21569,0.10377670596019571,0.27986877767542284
0.004683667640899645,54424,2980,51444,28,21568,0.10377489901100431,0.279859714007447
0.004683569103028397,54425,2980,51445,28,21567,0.10377309212473665,0.2798506501984259
0.004683467186566225,54426,2980,51446,28,21566,0.10377128530138942,0.27984158624835237
0.004683262395638677,54427,2980,51447,28,21565,0.10376947854095935,0.27983252215721927
0.004682848449026994,54428,2980,51448,28,21564,0.10376767184344314,0.2798234579250195
0.004681863399968916,54429,2980,51449,28,21563,0.10376586520883752,0.279814393551746
0.0046817890034299295,54430,2980,51450,28,21562,0.10376405863713918,0.27980532903739164
0.004681385602471539,54431,2980,51451,28,21561,0.10376225212834485,0.2797962643819492
0.004681261185485852,54432,2980,51452,28,21560,0.10376044568245125,0.2797871995854117
0.004680899737625522,54433,2980,51453,28,21559,0.1037586392994551,0.2797781346477719
0.004680281503329849,54434,2980,51454,28,21558,0.10375683297935309,0.2797690695690228
0.004680193300978187,54435,2980,51455,28,21557,0.10375502672214194,0.27976000434915727
0.004680182529313492,54436,2980,51456,28,21556,0.1037532205278184,0.27975093898816816
0.00468005543739103,54437,2980,51457,28,21555,0.10375141439637915,0.27974187348604834
0.00467992359124506,54438,2980,51458,28,21554,0.10374960832782092,0.2797328078427907
0.004679844377421625,54439,2980,51459,28,21553,0.10374780232214041,0.2797237420583882
0.00467980698929079,54440,2980,51460,28,21552,0.10374599637933435,0.27971467613283363
0.004679797491284337,54441,2980,51461,28,21551,0.10374419049939947,0.2797056100661199
0.0046796741146790735,54442,2980,51462,28,21550,0.10374238468233246,0.27969654385823994
0.0046796334326766505,54443,2980,51463,28,21549,0.10374057892813006,0.27968747750918654
0.004678980879984307,54444,2980,51464,28,21548,0.10373877323678897,0.2796784110189527
0.004678618261170375,54445,2980,51465,28,21547,0.10373696760830592,0.2796693443875312
0.004678302060885819,54446,2980,51466,28,21546,0.10373516204267762,0.279660277614915
0.0046781849195624975,54447,2980,51467,28,21545,0.10373335653990079,0.279651210701097
0.004678174344214032,54448,2980,51468,28,21544,0.10373155109997215,0.27964214364607
0.004678003424205417,54449,2980,51469,28,21543,0.10372974572288841,0.2796330764498269
0.004677817280894055,54450,2980,51470,28,21542,0.10372794040864632,0.2796240091123606
0.004677726189506298,54451,2980,51471,28,21541,0.10372613515724255,0.27961494163366407
0.004677620636523053,54452,2980,51472,28,21540,0.10372432996867385,0.27960587401373005
0.004677260467036791,54453,2980,51473,28,21539,0.10372252484293695,0.2795968062525515
0.004676351274673529,54454,2980,51474,28,21538,0.10372071978002854,0.27958773835012124
0.004676315730394991,54455,2980,51475,28,21537,0.10371891477994535,0.2795786703064323
0.004676201085631064,54456,2980,51476,28,21536,0.10371710984268412,0.2795696021214774
0.00467614785703144,54457,2980,51477,28,21535,0.10371530496824154,0.2795605337952495
0.004675650400199278,54458,2980,51478,28,21534,0.10371350015661435,0.27955146532774144
0.004675596430871827,54459,2980,51479,28,21533,0.10371169540779926,0.2795423967189462
0.004675464621232085,54460,2980,51480,28,21532,0.103709890721793,0.2795333279688566
0.0046752111013629635,54461,2980,51481,28,21531,0.10370808609859228,0.2795242590774655
0.004675204943630242,54462,2980,51482,28,21530,0.10370628153819383,0.27951519004476577
0.004675178712865484,54463,2980,51483,28,21529,0.10370447704059439,0.27950612087075033
0.004675064146425353,54464,2980,51484,28,21528,0.10370267260579065,0.27949705155541205
0.004674994992524819,54465,2980,51485,28,21527,0.10370086823377934,0.2794879820987438
0.0046749185234771905,54466,2980,51486,28,21526,0.10369906392455719,0.27947891250073853
0.004674604795533828,54467,2980,51487,28,21525,0.10369725967812092,0.27946984276138903
0.004674599658276678,54468,2980,51488,28,21524,0.10369545549446725,0.2794607728806882
0.004674562797610987,54469,2980,51489,28,21523,0.10369365137359292,0.27945170285862897
0.0046742687994230075,54470,2980,51490,28,21522,0.10369184731549462,0.2794426326952042
0.004674227881217333,54471,2980,51491,28,21521,0.10369004332016911,0.2794335623904068
0.004674220708618678,54472,2980,51492,28,21520,0.10368823938761308,0.2794244919442296
0.004674035974684217,54473,2980,51493,28,21519,0.10368643551782328,0.2794154213566654
0.004674031867003786,54474,2980,51494,28,21518,0.10368463171079642,0.27940635062770725
0.004673944673958137,54475,2980,51495,28,21517,0.10368282796652924,0.27939727975734796
0.004673460210262196,54476,2980,51496,28,21516,0.10368102428501844,0.2793882087455804
0.004673403200681325,54477,2980,51497,28,21515,0.10367922066626076,0.27937913759239746
0.004673370499301705,54478,2980,51498,28,21514,0.10367741711025293,0.27937006629779204
0.0046732896404894815,54479,2980,51499,28,21513,0.10367561361699167,0.279360994861757
0.004672954740086845,54480,2980,51500,28,21512,0.1036738101864737,0.27935192328428515
0.004672844584532971,54481,2980,51501,28,21511,0.10367200681869575,0.2793428515653695
0.0046727052494102165,54482,2980,51502,28,21510,0.10367020351365455,0.27933377970500284
0.0046726245995658625,54483,2980,51503,28,21509,0.10366840027134681,0.2793247077031781
0.0046725068138085985,54484,2980,51504,28,21508,0.10366659709176929,0.27931563555988814
0.004672073338946678,54485,2980,51505,28,21507,0.10366479397491869,0.2793065632751258
0.004671370708221477,54486,2980,51506,28,21506,0.10366299092079173,0.279297490848884
0.004671135849433782,54487,2980,51507,28,21505,0.10366118792938517,0.27928841828115564
0.004670965822183002,54488,2980,51508,28,21504,0.1036593850006957,0.27927934557193357
0.004670954808046374,54489,2980,51509,28,21503,0.10365758213472007,0.2792702727212107
0.004670908431498177,54490,2980,51510,28,21502,0.103655779331455,0.27926119972897984
0.004670793348239646,54491,2980,51511,28,21501,0.10365397659089723,0.2792521265952339
0.004670691790756237,54492,2980,51512,28,21500,0.10365217391304347,0.2792430533199658
0.004670581581076103,54493,2980,51513,28,21499,0.10365037129789047,0.27923397990316834
0.004670537451301861,54494,2980,51514,28,21498,0.10364856874543495,0.2792249063448345
0.004670377692737478,54495,2980,51515,28,21497,0.10364676625567362,0.2792158326449571
0.004670202834461923,54496,2980,51516,28,21496,0.10364496382860323,0.279206758803529
0.004670180679967521,54497,2980,51517,28,21495,0.1036431614642205,0.27919768482054313
0.004669814012537412,54498,2980,51518,28,21494,0.10364135916252216,0.2791886106959923
0.004669752746936935,54499,2980,51519,28,21493,0.10363955692350496,0.2791795364298694
0.004669536419517542,54500,2980,51520,28,21492,0.1036377547471656,0.2791704620221674
0.004669473818350778,54501,2980,51521,28,21491,0.10363595263350084,0.2791613874728791
0.004669133703586713,54502,2980,51522,28,21490,0.10363415058250738,0.27915231278199737
0.004668826911767753,54503,2980,51523,28,21489,0.10363234859418198,0.2791432379495151
0.004668704019749991,54504,2980,51524,28,21488,0.10363054666852135,0.2791341629754252
0.004668577035009994,54505,2980,51525,28,21487,0.10362874480552223,0.2791250878597205
0.00466852896358688,54506,2980,51526,28,21486,0.10362694300518134,0.2791160126023939
